Name,Description,Category,Address,Latitude,Longitude,Icon Color,Google Maps URL,Operating Hours,Admission Fee,Ratings,Notes,Type
Carlsbad Caverns National Par,"Well-known national park famous for its limestone caves, rock formations & hiking trails.",Roadside Attraction,"Carlsbad, NM 88220, United States",32.1369408,-104.5437309,N/A,"https://www.google.co.uk/maps/place/Carlsbad+Caverns+National+Park/@32.1350555,-104.5479285,1239m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x86e37913c4b8d75b:0x6ed43df7bd3bb2bd!8m2!3d32.137045!4d-104.5437529!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQ1uYXRpb25hbF9wYXJr4AEA!16s%2Fm%2F0281q55?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",8 AM–5 PM,,4.9/5,,Attraction
Bottle House,"Despite its name, the house is not built of bottles. It does have a fence of bottles, and some odd debris piled around the property.",Roadside Attraction,"1705 Nm 503 14, Sandia Park, NM 87047, United States",35.26628427,-106.2150288,N/A,"https://www.google.co.uk/maps/place/Bottle+House/@35.26582,-106.2207151,2009m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x87189355a94e473b:0x7b95fde617fc37a6!8m2!3d35.26582!4d-106.2150502!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SARJ0b3VyaXN0X2F0dHJhY3Rpb26aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmFkbk5mVlMxM1JSQULgAQD6AQQIABAl!16s%2Fg%2F11h09nnf9p?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",,,4.7/5,,Attraction
Route 66 Monument,"Tucumcari is the quintessential Route 66 town, with its procession of snapshot-ready motel signs and buildings from a vintage era of highway travel.",Roadside Attraction,"1500 U.S. Rt. 66, Tucumcari, NM 88401, United States",35.17170267,-103.7429379,N/A,"https://www.google.co.uk/maps/place/Route+66+Monument/@35.1715185,-103.7524651,2011m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x871b5985a39b9a45:0xf6650817bbb22986!8m2!3d35.1715185!4d-103.7429379!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTndhV0oxVW1SUkVBReABAPoBBAgAEDI!16s%2Fg%2F11jv719plg?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",,,4.4/5,,Attraction
White Sands National Park,Scenic park featuring a striking landscape filled with extremely rare gypsum sand dunes.,Roadside Attraction,"New Mexico, United States",32.78717979,-106.3257099,N/A,"https://www.google.co.uk/maps/place/White+Sands+National+Park/@32.7884888,-106.3335726,2129m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x86e06303071072f3:0x36d1188767bf20c3!8m2!3d32.7872403!4d-106.3256816!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQ1uYXRpb25hbF9wYXJr4AEA!16zL20vMDF3c19y?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",,,4.8/5,,Attraction
SHAKESPEARE GHOST TOWN,"Gold-mining ghost town & national historic site, now privately owned & open for occasional tours.",Roadside Attraction,"NM-494, Lordsburg, NM 88045, United States",32.32558709,-108.738319,N/A,"https://www.google.co.uk/maps/place/SHAKESPEARE+GHOST+TOWN/@32.3265934,-108.743898,2079m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x86d901742cb134b9:0xf46ae3ae494edb20!8m2!3d32.3253423!4d-108.7383405!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQ1oaXN0b3JpY19zaXRl4AEA!16s%2Fg%2F12xqp71y6?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",10 AM–5 PM,,4.4/5,,Attraction
McGinn's PistachioLand,"The World's Largest Pistachio was built in honor of Tom McGinn, the founder of PistachioLand.",Roadside Attraction,"7320 Hwy 54 70, Alamogordo, NM 88310, United States",32.99632417,-105.9896326,N/A,"https://www.google.co.uk/maps/place/McGinn's+PistachioLand/@32.9961532,-105.9991383,2063m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x86e0459420769bdf:0x2491cfc106656a30!8m2!3d32.9961532!4d-105.9896111!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTk9NMk5xZGxkUkVBReABAPoBBAgAEEw!16s%2Fg%2F11b6szy8xx?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",9 AM–4 PM,,4.7/5,,Attraction
Fraggle Rock,The outcropping is graffitied with the name of the beloved musical Muppet television series.,Roadside Attraction,"I-10, Animas, NM 88020, United States",32.31903228,-108.8188053,N/A,"https://www.google.co.uk/maps/place/Fraggle+Rock/@32.3160221,-108.8388897,8316m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x86d9aa861aec0595:0xd3d14a49127e5a77!8m2!3d32.318116!4d-108.818872!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQhsYW5kbWFya5oBIENoUkRTVWhOTUc5blMwVkpRMEZuU1VSNE1qbEpNUkFC4AEA-gEECAAQJQ!16s%2Fg%2F11b6dvrl6h?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",,,4.6/5,,Attraction
National Museum of Nuclear Science & History,Compact educational spot featuring exhibits chronicling the development of nuclear science.,Roadside Attraction,"601 Eubank Blvd SE, Albuquerque, NM 87123, United States",35.06653801,-106.5337411,N/A,"https://www.google.co.uk/maps/place/National+Museum+of+Nuclear+Science+%26+History/@35.0658179,-106.5526239,4027m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x8718a082f53dfcf5:0xa0f8d3217f67af45!8m2!3d35.0659855!4d-106.5338919!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQ5zY2llbmNlX211c2V1beABAA!16s%2Fm%2F02vznd8?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",9 AM–5 PM,,4.8/5,,Attraction
Route 66 Auto Museum,"Mom-&-pop museum with classic, vintage, chrome & hot rod cars on display, plus Route 66 memorabilia.",Roadside Attraction,"2436 Historic Rte 66, Santa Rosa, NM 88435, United States",34.94669423,-104.654766,N/A,"https://www.google.co.uk/maps/place/Route+66+Auto+Museum/@34.9464304,-104.6736917,4033m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x870477c89141b383:0x1ce484a4cfcd5f3f!8m2!3d34.9464304!4d-104.6546373!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQZtdXNldW3gAQA!16s%2Fg%2F11g_1pw3m?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",7:30 AM–6:30 PM,,4.6/5,,Attraction
Billy The Kid Museum,Get a better understanding of the trials people of the 1800's and early 1900's endured in their struggle to stay alive and provide for their families.,Roadside Attraction,"1435 Sumner Ave, Fort Sumner, NM 88119, United States",34.46665609,-104.2294625,N/A,"https://www.google.co.uk/maps/place/Billy+The+Kid+Museum/@34.4662492,-104.248474,4056m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x871cf92d4113a767:0xd3ecd5c5503fbf21!8m2!3d34.4662492!4d-104.2294196!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQZtdXNldW3gAQA!16s%2Fg%2F1tj96wnx?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",8:30 AM–5 PM,,4.6/5,,Attraction
Classical Gas Museum,Is the Classical Gas Museum - a dream and fascination of Johnnie Meier.,Roadside Attraction,"1819 NM-68, Embudo, NM 87531, United States",36.20931635,-105.9520324,N/A,"https://www.google.co.uk/maps/place/Classical+Gas+Museum/@36.208745,-105.9711726,3970m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x8718280f89309f4f:0x65b8d76297681b1d!8m2!3d36.208745!4d-105.9521182!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQZtdXNldW3gAQA!16s%2Fg%2F11c5zqnn1h?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",10 AM–5 PM,,4.8/5,,Attraction
Río Grande del Norte National Monument,"Comprised of valleys & volcanic cones, this public land offers trails, camping & water activities.",Roadside Attraction,"New Mexico 68, Embudo, NM 87531, United States",36.78371929,-105.8288197,N/A,"https://www.google.co.uk/maps/place/R%C3%ADo+Grande+del+Norte+National+Monument/@36.7819815,-105.8432036,2786m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x8717a979095acf53:0x26795b3b68e444bd!8m2!3d36.7834241!4d-105.8290298!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SARBuYXRpb25hbF9yZXNlcnZl4AEA!16s%2Fm%2F0rytykh?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",10 AM–2 PM,,4.7/5,,Attraction
Spaceport Roswell,"Using (patent-pending) Time-Shift transporter engines, Spaceport Roswell sends travelers on epic adventures throughout the world, space & time.",Roadside Attraction,"121 E 2nd St, Roswell, NM 88201, United States",33.39437722,-104.5216029,N/A,"https://www.google.co.uk/maps/place/Spaceport+Roswell/@33.3942277,-104.5218832,128m/data=!3m2!1e3!5s0x86e26ed83562bf7d:0xcbef30668f04e1bd!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x86e26f6a3e500a87:0x1c6d4ce404f0aa43!8m2!3d33.3943676!4d-104.5216013!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SARJ0b3VyaXN0X2F0dHJhY3Rpb27gAQA!16s%2Fg%2F11jlq9cqf2?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",10 AM–6 PM,,4.6/5,,Attraction
Shroud Exhibit and Museum,"Founded 2009. IRS non-profit New Mexico corp. Free-access, interactive exhibit, full-size photo of the Shroud. Connects it to NM research and historic 1978 scientific study of Jesus' burial cloth.",Roadside Attraction,"3199 N White Sands Blvd, Alamogordo, NM 88310, United States",32.92989787,-105.9639248,N/A,"https://www.google.co.uk/maps/place/Shroud+Exhibit+and+Museum/@32.9298883,-105.9645243,129m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x86e0507cbf0cf35b:0x21bbe33283019734!8m2!3d32.9298883!4d-105.9639288!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQZtdXNldW2aASBDaFJEU1VoTk1HOW5TMFZKUTBGblNVTklkMXBCTkJBQuABAPoBBAgAEDM!16s%2Fg%2F11dfxcl5wj?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",1PM–5 PM,,4.1/5,,Attraction
Madonna Of The Trail,In Albuquerque has been a local landmark since 1928 when the mayor led a parade from a downtown hotel to the public plaza.,Roadside Attraction,"323 Marble Ave NW, Albuquerque, NM 87102, United States",35.09289682,-106.6498135,N/A,"https://www.google.co.uk/maps/place/Madonna+Of+The+Trail/@35.0928864,-106.650405,126m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x87220cb6f812f721:0x6c2c300336f742e4!8m2!3d35.0928864!4d-106.6498095!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQhsYW5kbWFya5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYWJuVlFUMlJSRUFF4AEA-gEECAAQJg!16s%2Fm%2F06_qk71?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",,,4.6/5,,Attraction
U.S. Southwest Soaring Museum,"The US Southwest Soaring Museum is an aviation museum, located at 918 E US Route 66, in Moriarty, New Mexico, United States that focuses on the history of gliding in the western United States",Roadside Attraction,"918 U.S. Rt. 66, Moriarty, NM 87035, United States",35.00379898,-106.0260269,N/A,"https://www.google.co.uk/maps/place/U.S.+Southwest+Soaring+Museum/@35.0031596,-106.0292402,504m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x8718cf707d3b0d41:0x9d59b31d937c79a1!8m2!3d35.0037298!4d-106.0259994!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQZtdXNldW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUnVPSFo2U21oblJSQULgAQD6AQUIjgEQSg!16s%2Fm%2F0gvv1wt?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",10 AM–4 PM,,4.7/5,,Attraction
International UFO Museum and Research Center and Gift Shop,Museum featuring exhibits about the Roswell UFO Incident of 1947 along with alien-related art.,Roadside Attraction,"114 N Main St, Roswell, NM 88203, United States",33.39375732,-104.5229119,N/A,"https://www.google.co.uk/maps/place/International+UFO+Museum+and+Research+Center+and+Gift+Shop/@33.3936879,-104.525342,513m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x86e26ed9c36108a9:0x7847d130783a5b8!8m2!3d33.3936879!4d-104.5229602!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQZtdXNldW3gAQA!16s%2Fg%2F121qg3s7?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",9 AM–5 PM,,4.3/5,,Attraction
Oldest House Museum,"One of the oldest buildings in the US, this snug museum features rustic furnishings & a gift shop.",Roadside Attraction,"215 E De Vargas St, Santa Fe, NM 87501, United States",35.68364148,-105.9373368,N/A,"https://www.google.co.uk/maps/place/Oldest+House+Museum/@35.6836088,-105.9397132,500m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x87185045c9641c3f:0xef817abdcd32afb5!8m2!3d35.6836088!4d-105.9373314!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SARdoaXN0b3JpY2FsX3BsYWNlX211c2V1beABAA!16s%2Fg%2F1yl478t8h?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",10 AM–5 PM,,4.4/5,,Attraction
Soda Dam Historical Marker,Soda Dam is a buildup of centuries of mineral deposits which have formed a unique and spectacular natural dam that blocks the Jemez River.,Roadside Attraction,"Jemez Springs, NM 87025, United States",35.79151185,-106.6864004,N/A,"https://www.google.co.uk/maps/place/Soda+Dam+Historical+Marker/@35.7914444,-106.6887929,499m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x8722a28e46e2ab95:0xb35e4aa12682dacc!8m2!3d35.7914444!4d-106.6864111!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SARNoaXN0b3JpY2FsX2xhbmRtYXJrmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJ3TUdaZlJYUm5SUkFC4AEA-gEECAAQQQ!16s%2Fg%2F1tjfh9bq?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.8/5,,Attraction
Cruising San Mateo 1,"“Cruising San Mateo I” is sometimes referred to as “Chevy on a Stick.” Part of the Albuquerque Public Art Program, it was erected in 1991 and is located on the corner of San Mateo and Gibson.",Roadside Attraction,"San Mateo Blvd SE, Albuquerque, NM 87108, United States",35.05861342,-106.5868041,N/A,"https://www.google.co.uk/maps/place/Cruising+San+Mateo+1/@35.0585717,-106.5891805,503m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x87220babeab45b87:0xcca1eedb88b71eff!8m2!3d35.0585717!4d-106.5867987!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQlzY3VscHR1cmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmhhSFp5Y0MxUlJSQULgAQD6AQQIABAw!16s%2Fg%2F11cn5rwl1s?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.0/5,,Attraction
NRAO Very Large Array,"Noted astronomical radio observatory composed of 27 82-ft.-wide dishes, & offering guided tours.",Roadside Attraction,"Old Hwy 60, Magdalena, NM 87825, United States",34.07542914,-107.6220103,N/A,"https://www.google.co.uk/maps/place/NRAO+Very+Large+Array/@34.0733674,-107.698743,16301m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x872119b59e6299ad:0xa9c69a314be2379!8m2!3d34.0733674!4d-107.6225253!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQtvYnNlcnZhdG9yeeABAA!16zL20vMDFoNjRq?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",9 AM–4 PM,,4.8/5,,Attraction
Dinosaur Rock,,Roadside Attraction,"Acoma Pueblo, NM 87034, United States",34.89739505,-107.5867488,N/A,"https://www.google.co.uk/maps/place/Dinosaur+Rock/@34.8961983,-107.6621082,16141m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x8723c148a87733ab:0xb4b52881a920095b!8m2!3d34.8961983!4d-107.5858905!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvkgESdG91cmlzdF9hdHRyYWN0aW9u4AEA!16s%2Fg%2F11ckw286_t?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",,,4.4/5,,Attraction
Acoma Sky City viewpoint,"The Pueblo, believed to have been established in the 12th century or even earlier, was chosen in part because of its defensive position against raiders.",Roadside Attraction,"Indian Service Rte 38, Acoma Pueblo, NM 87034, United States",34.94271784,-107.6087215,N/A,"https://www.google.co.uk/maps/place/Acoma+Sky+City+viewpoint/@34.9266044,-107.6746394,16135m/data=!3m1!1e3!4m10!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m5!1s0x8723c19e7972db65:0x61334e6935e948b6!8m2!3d34.9405043!4d-107.6088544!16s%2Fg%2F11hdjslzzq?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",,,4.8/5,,Attraction
Sky City Cultural Center & Haak'u Museum,"The Sky City Cultural Center & Haak’u Museum, rich in cultural architecture, serves as the reception center and museum for visitors to the Pueblo of Acoma.",Roadside Attraction,"Haaku Rd, Acoma Pueblo, NM 87034, United States",34.90279448,-107.5879412,N/A,"https://www.google.co.uk/maps/place/Sky+City+Cultural+Center+%26+Haak'u+Museum/@34.9166474,-107.6390785,9595m/data=!3m1!1e3!4m10!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m5!1s0x8723bf99c174f00d:0x7a0054544f4f1a82!8m2!3d34.9015357!4d-107.5879566!16s%2Fg%2F12637hkv8?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",9 AM–5 PM,,4.6/5,,Attraction
Piedras Marcadas Canyon,"Piedras Marcadas Canyon is home to the densest concentration of petroglyphs along the 17-mile volcanic escarpment, with an estimated 5,000 documented images of the monument's total of 20,000.",Roadside Attraction,"Jill Patricia St NW, Albuquerque, NM 87114, United States",35.18966784,-106.6923243,N/A,"https://www.google.co.uk/maps/place/Piedras+Marcadas+Canyon/@35.1877739,-106.7378146,16084m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x87227188ca1e6e39:0xc377f635d0f3f5ce!8m2!3d35.1877739!4d-106.6924953!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQtzY2VuaWNfc3BvdOABAA!16s%2Fg%2F1tfz0kxc?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",8 AM–10 PM,,4.7/5,,Attraction
Big Pink Flamingo,"LIKE A PIECE OF THE EVERGLADES perched in Abiquiú, a 12-foot tropical bird greets motorists as they pull into Bode’s General Store",Roadside Attraction,"21196 US-84, Abiquiu, NM 87510, United States",36.21134782,-106.320412,N/A,"https://www.google.co.uk/maps/place/Big+Pink+Flamingo/@36.2096165,-106.3971447,15879m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x8717f7ae2929f70f:0x63de846d0ae95fd0!8m2!3d36.2096165!4d-106.320927!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTTJNbk5mYVZCUkVBReABAPoBBAhHEDI!16s%2Fg%2F11hfmz6z4_?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",,,4.8/5,,Attraction
Prehistoric Trackways National Monument,Fossilized footprints galore plus a museum & opportunities for hiking & horseback riding.,Roadside Attraction,"Las Cruces, NM 88007, United States",32.37631502,-106.8630545,N/A,"https://www.google.co.uk/maps/place/Prehistoric+Trackways+National+Monument/@32.374013,-107.5581277,265933m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x86de3f4ce025a115:0xa3d9ce1bae3b942b!8m2!3d32.3745028!4d-106.8637411!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvWiQiInJvYWRzaWRlIGF0dHJhY3Rpb25zIGluIG5ldyBtZXhpY2-SAQhtb251bWVudOABAA!16s%2Fm%2F05q586t?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.1/5,,Attraction
DWI Memorial Of Perpetual Tears,"Founded in 1995 by a group of community members who recognized the need for a local organization dedicated to build a memorial for Victims of DWI that provides victim recognition, comfort and purpose to their loss through DWI awareness, education and prevention.",Roadside Attraction,"600 N Broadway, Moriarty, NM 87035, United States",35.02800095,-106.1073863,N/A,"https://www.google.co.uk/maps/place/DWI+Memorial+Of+Perpetual+Tears/@35.102517,-106.390412,88485m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+New+Mexico!6e1!3m6!1s0x8718cf58f432a76b:0x855b9313666af126!8m2!3d35.0101045!4d-106.0494966!15sCiJSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBOZXcgTWV4aWNvkgEPbWVtb3JpYWxfZXN0YXRl4AEA!16s%2Fg%2F11ggb6mqs4?entry=ttu&g_ep=EgoyMDI1MDEwMS4wIKXMDSoASAFQAw%3D%3D",9 AM–5 PM,,4.8/5,,Attraction
